Request Number,HTTP Request Time
80436,0.164589000
80437,0.164712000
80438,0.164545000
80439,0.164724000
80440,0.164622000
80441,0.164706000
80442,0.164515000
80443,0.164678000
80444,0.164530000
80445,0.164575000
80446,0.164686000
80447,0.164652000
80448,0.164613000
80449,0.164844000
80450,0.164385000
80451,0.164677000
80452,0.164497000
80453,0.164452000
80454,0.164553000
80455,0.164510000
80456,0.164526000
80457,0.164512000
80458,0.164635000
80459,0.164580000
80460,0.164722000
80461,0.164392000
80462,0.164642000
80463,0.164662000
80464,0.164710000
80465,0.164607000
80466,0.164518000
80467,0.164397000
80468,0.164465000
80469,0.164715000
80470,0.164588000
80471,0.164694000
80472,0.164552000
80473,0.164689000
80474,0.164474000
80475,0.164729000
80476,0.164534000
80477,0.164651000
80478,0.164453000
80479,0.164511000
80480,0.164494000
80481,0.164648000
80482,0.164536000
80483,0.164534000
80484,0.164662000
80485,0.164446000
80486,0.164466000
80487,0.164560000
80488,0.164457000
80489,0.164491000
80490,0.164519000
80491,0.164501000
80492,0.164626000
80493,0.164644000
80494,0.164676000
80495,0.164695000
80496,0.164563000
80497,0.164738000
80498,0.164673000
80499,0.164627000
80500,0.164646000
80501,0.164523000
80502,0.164676000
80503,0.164534000
80504,0.164435000
80505,0.164419000
80506,0.164490000
80507,0.164642000
80508,0.164673000
80509,0.164738000
80510,0.164619000
80511,0.164644000
80512,0.164624000
80513,0.164473000
80514,0.164673000
80515,0.164731000
80516,0.164421000
80517,0.164764000
80518,0.164720000
80519,0.164631000
80520,0.164873000
80521,0.164645000
80522,0.164587000
80523,0.164586000
80524,0.164628000
80525,0.164571000
80526,0.164649000
80527,0.164707000
80528,0.164381000
80529,0.164587000
80530,0.164473000
80531,0.164518000
80532,0.164559000
80533,0.164589000
80534,0.164587000
80535,0.164633000
80536,0.164576000
80537,0.164592000
80538,0.164531000
80539,0.164536000
80540,0.164601000
80541,0.164636000
80542,0.164636000
80543,0.164597000
80544,0.164600000
80545,0.164584000
80546,0.164583000
80547,0.164739000
80548,0.164576000
80549,0.164454000
80550,0.164439000
80551,0.164452000
80552,0.164449000
80553,0.164594000
80554,0.164473000
80555,0.164671000
80556,0.164648000
80557,0.164698000
80558,0.164679000
80559,0.164775000
80560,0.164494000
80561,0.164419000
80562,0.164662000
80563,0.164426000
80564,0.164458000
80565,0.164379000
80566,0.164682000
80567,0.164457000
80568,0.164556000
80569,0.164505000
80570,0.164446000
80571,0.164757000
80572,0.164640000
80573,0.164706000
80574,0.164480000
80575,0.164649000
80576,0.164719000
80577,0.164603000
80578,0.164727000
80579,0.164653000
80580,0.164566000
80581,0.164491000
80582,0.164564000
80583,0.164408000
80584,0.164429000
80585,0.164582000
80586,0.164750000
80587,0.164506000
80588,0.164512000
80589,0.164554000
80590,0.164482000
80591,0.164489000
80592,0.164484000
80593,0.164444000
80594,0.164521000
80595,0.164681000
80596,0.164535000
80597,0.164527000
80598,0.164580000
80599,0.164483000
80600,0.164545000
80601,0.164569000
80602,0.164528000
80603,0.164504000
80604,0.164570000
80605,0.164406000
80606,0.164449000
80607,0.164445000
80608,0.164431000
80609,0.164468000
80610,0.164734000
80611,0.164520000
80612,0.164572000
80613,0.164514000
80614,0.164536000
80615,0.164566000
80616,0.164415000
80617,0.164465000
80618,0.164560000
80619,0.164560000
80620,0.164523000
80621,0.164627000
80622,0.164508000
80623,0.164428000
80624,0.164621000
80625,0.164489000
80626,0.164512000
80627,0.164712000
80628,0.164706000
80629,0.164627000
80630,0.164509000
80631,0.164569000
80632,0.164713000
80633,0.164569000
80634,0.164611000
80635,0.164742000
80636,0.164586000
80637,0.164643000
80638,0.164777000
80639,0.164765000
80640,0.164668000
80641,0.164634000
80642,0.164624000
80643,0.164551000
80644,0.164494000
80645,0.164755000
80646,0.164526000
80647,0.164517000
80648,0.164506000
80649,0.164630000
80650,0.164616000
80651,0.164634000
80652,0.164478000
80653,0.164422000
80654,0.164458000
80655,0.164505000
80656,0.164447000
80657,0.164530000
80658,0.164455000
80659,0.164472000
80660,0.164440000
80661,0.164469000
80662,0.164592000
80663,0.164644000
80664,0.164663000
80665,0.164745000
80666,0.164426000
80667,0.164756000
80668,0.164705000
80669,0.164473000
80670,0.164514000
80671,0.164713000
80672,0.164737000
80673,0.164678000
80674,0.164801000
80675,0.164658000
80676,0.164623000
80677,0.164511000
80678,0.164646000
80679,0.164733000
80680,0.164616000
80681,0.164603000
80682,0.164586000
80683,0.164590000
80684,0.164652000
80685,0.164519000
80686,0.164669000
80687,0.164446000
80688,0.164568000
80689,0.164490000
80690,0.164666000
80691,0.164489000
80692,0.164538000
80693,0.164408000
80694,0.164676000
80695,0.164585000
80696,0.164448000
80697,0.164620000
80698,0.164530000
80699,0.164660000
80700,0.164449000
80701,0.164449000
80702,0.164760000
80703,0.164747000
80704,0.164460000
80705,0.164486000
80706,0.164514000
80707,0.164453000
80708,0.164478000
80709,0.164456000
80710,0.164383000
80711,0.164446000
80712,0.164514000
80713,0.164605000
80714,0.164681000
80715,0.164424000
80716,0.164428000
80717,0.164487000
80718,0.164659000
80719,0.164447000
80720,0.164760000
80721,0.164495000
80722,0.164620000
80723,0.164531000
80724,0.164867000
80725,0.164733000
80726,0.164649000
80727,0.164455000
80728,0.164574000
80729,0.164674000
80730,0.164411000
80731,0.164447000
80732,0.164412000
80733,0.164774000
80734,0.164678000
80735,0.164455000
80736,0.164467000
80737,0.164589000
80738,0.164476000
80739,0.164480000
80740,0.164733000
80741,0.164580000
80742,0.164541000
80743,0.164651000
80744,0.164613000
80745,0.164653000
80746,0.164451000
80747,0.164699000
80748,0.164638000
80749,0.164563000
80750,0.164572000
80751,0.165007000
80752,0.164490000
80753,0.164629000
80754,0.164539000
80755,0.164610000
80756,0.164474000
80757,0.164563000
80758,0.164661000
80759,0.164713000
80760,0.164448000
80761,0.164487000
80762,0.164633000
80763,0.164416000
80764,0.164516000
80765,0.164626000
80766,0.164519000
80767,0.164470000
80768,0.164695000
80769,0.164486000
80770,0.164664000
80771,0.164516000
80772,0.164570000
80773,0.164460000
80774,0.164485000
80775,0.164642000
80776,0.164589000
80777,0.164561000
80778,0.164432000
80779,0.164571000
80780,0.164744000
80781,0.164621000
80782,0.164678000
80783,0.164589000
80784,0.164538000
80785,0.164556000
80786,0.164683000
80787,0.164393000
80788,0.164456000
80789,0.164689000
80790,0.164381000
80791,0.164642000
80792,0.164734000
80793,0.164643000
80794,0.164536000
80795,0.164734000
80796,0.164460000
80797,0.164562000
80798,0.164739000
80799,0.164539000
80800,0.164440000
80801,0.164473000
80802,0.164538000
80803,0.164478000
80804,0.164533000
80805,0.164467000
80806,0.164451000
80807,0.164607000
80808,0.164623000
80809,0.164508000
80810,0.164391000
80811,0.164642000
80812,0.164714000
80813,0.164730000
80814,0.164669000
80815,0.164688000
80816,0.164696000
80817,0.164544000
80818,0.164627000
80819,0.164426000
80820,0.164603000
80821,0.164608000
80822,0.530262000
80823,0.164389000
80824,0.164725000
80825,0.164433000
80826,0.164487000
80827,0.164487000
80828,0.164642000
80829,0.164450000
80830,0.164447000
80831,0.164900000
80832,0.164584000
80833,0.164502000
80834,0.164424000
80835,0.164645000
80836,0.164725000
80837,0.164573000
80838,0.164645000
80839,0.164515000
80840,0.164506000
80841,0.164647000
80842,0.164548000
80843,0.164554000
80844,0.164642000
80845,0.164574000
80846,0.164421000
80847,0.164609000
80848,0.164437000
80849,0.164642000
80850,0.164529000
80851,0.164474000
80852,0.164498000
80853,0.164562000
80854,0.164718000
80855,0.164640000
80856,0.164434000
80857,0.164515000
80858,0.164710000
80859,0.164576000
80860,0.164479000
80861,0.164548000
80862,0.164605000
80863,0.164604000
80864,0.164582000
80865,0.164582000
80866,0.164474000
80867,0.164673000
80868,0.164458000
80869,0.164715000
80870,0.164505000
80871,0.164690000
80872,0.164672000
80873,0.164528000
80874,0.164516000
80875,0.164569000
80876,0.164640000
80877,0.164669000
80878,0.164645000
80879,0.164485000
80880,0.164414000
80881,0.164558000
80882,0.164497000
80883,0.164670000
80884,0.164532000
80885,0.164504000
80886,0.164609000
80887,0.164542000
80888,0.164492000
80889,0.164586000
80890,0.164442000
80891,0.164594000
80892,0.164486000
80893,0.164700000
80894,0.164673000
80895,0.164518000
80896,0.164493000
80897,0.164700000
80898,0.164511000
80899,0.164592000
80900,0.164555000
80901,0.164781000
80902,0.164493000
80903,0.164621000
80904,0.164661000
80905,0.164524000
80906,0.164482000
80907,0.164450000
80908,0.164655000
80909,0.164522000
80910,0.164659000
80911,0.164496000
80912,0.164503000
80913,0.164707000
80914,0.164525000
80915,0.164513000
80916,0.164464000
80917,0.164478000
80918,0.164770000
80919,0.164706000
80920,0.164390000
80921,0.164653000
80922,0.164517000
80923,0.164661000
80924,0.164691000
80925,0.164575000
80926,0.164618000
80927,0.164646000
80928,0.164436000
80929,0.164634000
80930,0.164461000
80931,0.164365000
80932,0.164673000
80933,0.164513000
80934,0.164410000
80935,0.164532000
80936,0.164517000
80937,0.164738000
80938,0.164557000
80939,0.164417000
80940,0.164439000
80941,0.164657000
80942,0.164552000
80943,0.164683000
80944,0.164609000
80945,0.164678000
80946,0.164473000
80947,0.164660000
80948,0.164481000
80949,0.164412000
80950,0.164510000
80951,0.164504000
80952,0.164734000
80953,0.164777000
80954,0.164712000
80955,0.164724000
80956,0.164462000
80957,0.164643000
80958,0.164504000
80959,0.164417000
80960,0.164610000
80961,0.164478000
80962,0.164523000
80963,0.164405000
80964,0.164626000
80965,0.164661000
80966,0.164682000
80967,0.164702000
80968,0.164596000
80969,0.164602000
80970,0.164472000
80971,0.164415000
80972,0.164489000
80973,0.164698000
80974,0.164596000
80975,0.164444000
80976,0.164521000
80977,0.164527000
80978,0.164639000
80979,0.164381000
80980,0.164554000
80981,0.164636000
80982,0.164662000
80983,0.164524000
80984,0.164494000
80985,0.164566000
80986,0.164718000
80987,0.164693000
80988,0.164415000
80989,0.164368000
80990,0.164549000
80991,0.164523000
80992,0.164412000
80993,0.164562000
80994,0.164531000
80995,0.164482000
80996,0.164598000
80997,0.164531000
80998,0.164769000
80999,0.164414000
81000,0.164541000
81001,0.164683000
81002,0.164609000
81003,0.164545000
81004,0.164566000
81005,0.164461000
81006,0.164570000
81007,0.164563000
81008,0.164430000
81009,0.164508000
81010,0.164530000
81011,0.164549000
81012,0.164595000
81013,0.164586000
81014,0.164487000
81015,0.164485000
81016,0.164531000
81017,0.164660000
81018,0.164571000
81019,0.164674000
81020,0.164381000
81021,0.164507000
81022,0.164686000
81023,0.164515000
81024,0.164500000
81025,0.164525000
81026,0.164575000
81027,0.164489000
81028,0.164715000
81029,0.164617000
81030,0.164419000
81031,0.164506000
81032,0.164687000
81033,0.164494000
81034,0.164676000
81035,0.164519000
81036,0.164542000
81037,0.164629000
81038,0.164538000
81039,0.164588000
81040,0.164710000
81041,0.164615000
81042,0.164536000
81043,0.164669000
81044,0.164750000
81045,0.164485000
81046,0.164662000
81047,0.164535000
81048,0.164429000
81049,0.164731000
81050,0.164459000
81051,0.164408000
81052,0.164530000
81053,0.164558000
81054,0.164457000
81055,0.164631000
81056,0.164551000
81057,0.164679000
81058,0.164698000
81059,0.164453000
81060,0.164477000
81061,0.164463000
81062,0.164521000
81063,0.164473000
81064,0.164556000
81065,0.164648000
81066,0.164505000
81067,0.164506000
81068,0.164498000
81069,0.164494000
81070,0.164424000
81071,0.164712000
81072,0.164640000
81073,0.164644000
81074,0.164618000
81075,0.164480000
81076,0.164500000
81077,0.164724000
81078,0.164473000
81079,0.164459000
81080,0.164453000
81081,0.164652000
81082,0.164588000
81083,0.164564000
81084,0.164660000
81085,0.164739000
81086,0.164634000
81087,0.164826000
81088,0.164411000
81089,0.164427000
81090,0.164616000
81091,0.164438000
81092,0.164531000
81093,0.164580000
81094,0.164456000
81095,0.164547000
81096,0.164694000
81097,0.164497000
81098,0.164521000
81099,0.164602000
81100,0.164591000
81101,0.164413000
81102,0.164591000
81103,0.164654000
81104,0.164451000
81105,0.164585000
81106,0.164500000
81107,0.164440000
81108,0.164664000
81109,0.164467000
81110,0.164804000
81111,0.164629000
81112,0.164578000
81113,0.164371000
81114,0.164593000
81115,0.164417000
81116,0.164508000
81117,0.164675000
81118,0.164434000
81119,0.164670000
81120,0.164468000
81121,0.164524000
81122,0.164746000
81123,0.164489000
81124,0.164496000
81125,0.164468000
81126,0.164366000
81127,0.164503000
81128,0.164445000
81129,0.164395000
81130,0.164533000
81131,0.164484000
81132,0.164591000
81133,0.164718000
81134,0.164693000
81135,0.164483000
81136,0.164469000
81137,0.164614000
81138,0.164643000
81139,0.164479000
81140,0.530205000
81141,0.164678000
81142,0.164468000
81143,0.164426000
81144,0.164482000
81145,0.164624000
81146,0.164688000
81147,0.164773000
81148,0.164481000
81149,0.164527000
81150,0.164519000
81151,0.164476000
81152,0.164707000
81153,0.164464000
81154,0.164485000
81155,0.164746000
81156,0.164635000
81157,0.164694000
81158,0.164514000
81159,0.164548000
81160,0.164654000
81161,0.164631000
81162,0.164510000
81163,0.164504000
81164,0.164401000
81165,0.164604000
81166,0.164394000
81167,0.164457000
81168,0.164464000
81169,0.164650000
81170,0.164410000
81171,0.164626000
81172,0.164656000
81173,0.164707000
81174,0.164579000
81175,0.164515000
81176,0.164630000
81177,0.164551000
81178,0.164679000
81179,0.164637000
81180,0.164739000
81181,0.530138000
81182,0.164432000
81183,0.164532000
81184,0.164443000
81185,0.164535000
81186,0.164655000
81187,0.164742000
81188,0.164652000
81189,0.164485000
81190,0.164441000
81191,0.164592000
81192,0.164583000
81193,0.164490000
81194,0.164670000
81195,0.164579000
81196,0.164784000
81197,0.164657000
81198,0.164644000
81199,0.164722000
81200,0.164447000
81201,0.164460000
81202,0.164570000
81203,0.164642000
81204,0.164600000
81205,0.164496000
81206,0.164624000
81207,0.164591000
81208,0.164736000
81209,0.164510000
81210,0.164527000
81211,0.164628000
81212,0.164401000
81213,0.164628000
81214,0.164764000
81215,0.164508000
81216,0.164584000
81217,0.164705000
81218,0.164428000
81219,0.164498000
81220,0.164411000
81221,0.164433000
81222,0.164528000
81223,0.164679000
81224,0.164574000
81225,0.164715000
81226,0.164657000
81227,0.164486000
81228,0.164904000
81229,0.164837000
81230,0.164689000
81231,0.164751000
81232,0.164440000
81233,0.164614000
81234,0.164558000
81235,0.164594000
81236,0.164547000
81237,0.164504000
81238,0.164614000
81239,0.164712000
81240,0.164647000
81241,0.164624000
81242,0.164579000
81243,0.164653000
81244,0.164534000
81245,0.164559000
81246,0.164473000
81247,0.164389000
81248,0.164631000
81249,0.164655000
81250,0.164420000
81251,0.164484000
81252,0.164581000
81253,0.164528000
81254,0.164622000
81255,0.164617000
81256,0.164544000
81257,0.164469000
81258,0.164519000
81259,0.164585000
81260,0.164574000
81261,0.164570000
81262,0.164479000
81263,0.164523000
81264,0.164472000
81265,0.164914000
81266,0.164444000
81267,0.164411000
81268,0.164493000
81269,0.164569000
81270,0.164362000
81271,0.164625000
81272,0.164707000
81273,0.164529000
81274,0.164704000
81275,0.164453000
81276,0.164526000
81277,0.164531000
81278,0.164561000
81279,0.164673000
81280,0.164370000
81281,0.164540000
81282,0.164663000
81283,0.164631000
81284,0.164735000
81285,0.164757000
81286,0.164444000
81287,0.164554000
81288,0.164744000
81289,0.164474000
81290,0.164434000
81291,0.164537000
81292,0.164549000
81293,0.164579000
81294,0.164664000
81295,0.164480000
81296,0.164454000
81297,0.164512000
81298,0.164684000
81299,0.164477000
81300,0.164597000
81301,0.164593000
81302,0.164471000
81303,0.164533000
81304,0.164447000
81305,0.164708000
81306,0.164444000
81307,0.164446000
81308,0.164679000
81309,0.164570000
81310,0.164462000
81311,0.164467000
81312,0.164613000
81313,0.164552000
81314,0.164625000
81315,0.164689000
81316,0.164714000
81317,0.164465000
81318,0.164516000
81319,0.164474000
81320,0.164573000
81321,0.164713000
81322,0.164575000
81323,0.164683000
81324,0.164709000
81325,0.164523000
81326,0.164659000
81327,0.164616000
81328,0.164679000
81329,0.164723000
81330,0.164530000
81331,0.164505000
81332,0.164578000
81333,0.164750000
81334,0.164484000
81335,0.164534000
81336,0.164670000
81337,0.164597000
81338,0.164412000
81339,0.164476000
81340,0.164452000
81341,0.164669000
81342,0.164578000
81343,0.164551000
81344,0.164556000
81345,0.164452000
81346,0.164602000
81347,0.164499000
81348,0.164424000
81349,0.164552000
81350,0.164402000
81351,0.164654000
81352,0.164554000
81353,0.164590000
81354,0.164733000
81355,0.164784000
81356,0.530198000
81357,0.164646000
81358,0.164639000
81359,0.164540000
81360,0.164730000
81361,0.164495000
81362,0.164691000
81363,0.164562000
81364,0.164556000
81365,0.164474000
81366,0.164558000
81367,0.164481000
81368,0.164526000
81369,0.164758000
81370,0.164419000
81371,0.164541000
81372,0.164557000
81373,0.164487000
81374,0.164722000
81375,0.164598000
81376,0.164620000
81377,0.164605000
81378,0.164672000
81379,0.164491000
81380,0.164613000
81381,0.164553000
81382,0.164658000
81383,0.164592000
81384,0.164431000
81385,0.164504000
81386,0.164610000
81387,0.164635000
81388,0.164594000
81389,0.164576000
81390,0.164549000
81391,0.164498000
81392,0.164648000
81393,0.164559000
81394,0.164516000
81395,0.164449000
81396,0.164599000
81397,0.164616000
81398,0.164452000
81399,0.164456000
81400,0.164422000
81401,0.164661000
81402,0.164623000
81403,0.164664000
81404,0.164689000
81405,0.164644000
81406,0.164623000
81407,0.164665000
81408,0.164454000
81409,0.164660000
81410,0.164418000
81411,0.164840000
81412,0.164690000
81413,0.164637000
81414,0.164515000
81415,0.164467000
81416,0.164453000
81417,0.164525000
81418,0.164482000
81419,0.164715000
81420,0.164638000
81421,0.164434000
81422,0.164447000
81423,0.164712000
81424,0.164622000
81425,0.164709000
81426,0.164495000
81427,0.164646000
81428,0.164505000
81429,0.164499000
81430,0.164460000
81431,0.164512000
81432,0.164651000
81433,0.164481000
81434,0.164540000
81435,0.164443000
81436,0.164647000
81437,0.164470000
81438,0.164515000
81439,0.164526000
81440,0.164401000
81441,0.164569000
81442,0.164645000
81443,0.164703000
81444,0.164836000
81445,0.164469000
81446,0.164626000
81447,0.164509000
81448,0.164413000
81449,0.164634000
81450,0.164673000
81451,0.164629000
81452,0.164614000
81453,0.164433000
81454,0.164563000
81455,0.164410000
81456,0.164414000
81457,0.164690000
81458,0.164473000
81459,0.164439000
81460,0.164508000
81461,0.164450000
81462,0.164461000
81463,0.164505000
81464,0.164726000
81465,0.164722000
81466,0.164503000
81467,0.164652000
81468,0.164677000
81469,0.164446000
81470,0.164678000
81471,0.164670000
81472,0.164482000
81473,0.164551000
81474,0.164661000
81475,0.164499000
81476,0.164523000
81477,0.164469000
81478,0.164545000
81479,0.164457000
81480,0.164694000
81481,0.164572000
81482,0.164410000
81483,0.164480000
81484,0.164547000
81485,0.164469000
81486,0.164604000
81487,0.164610000
81488,0.164589000
81489,0.164653000
81490,0.164615000
81491,0.164622000
81492,0.164668000
81493,0.164444000
81494,0.164732000
81495,0.164662000
81496,0.164400000
81497,0.164497000
81498,0.164754000
81499,0.164517000
81500,0.164504000
81501,0.164478000
81502,0.164499000
81503,0.164503000
81504,0.164580000
81505,0.164487000
81506,0.164483000
81507,0.164606000
81508,0.164476000
81509,0.164880000
81510,0.164718000
81511,0.164737000
81512,0.164701000
81513,0.164512000
81514,0.164677000
81515,0.164640000
81516,0.164427000
81517,0.164528000
81518,0.164634000
81519,0.164479000
81520,0.164521000
81521,0.164653000
81522,0.164633000
81523,0.164714000
81524,0.164652000
81525,0.164426000
81526,0.164564000
81527,0.164564000
81528,0.164571000
81529,0.164515000
81530,0.164589000
81531,0.164553000
81532,0.164486000
81533,0.164457000
81534,0.164555000
81535,0.164512000
81536,0.164597000
81537,0.164571000
81538,0.164532000
81539,0.164539000
81540,0.164659000
81541,0.164544000
81542,0.164434000
81543,0.164579000
81544,0.164715000
81545,0.164628000
81546,0.164657000
81547,0.164608000
81548,0.164651000
81549,0.164631000
81550,0.164687000
81551,0.164500000
81552,0.164625000
81553,0.164470000
81554,0.164682000
81555,0.164481000
81556,0.164427000
81557,0.164510000
81558,0.164691000
81559,0.164738000
81560,0.164612000
81561,0.164678000
81562,0.164423000
81563,0.164602000
81564,0.164450000
81565,0.164536000
81566,0.164485000
81567,0.164455000
81568,0.164546000
81569,0.164612000
81570,0.164611000
81571,0.164511000
81572,0.164668000
81573,0.164597000
81574,0.164455000
81575,0.164417000
81576,0.164426000
81577,0.164527000
81578,0.164453000
81579,0.164700000
81580,0.164496000
81581,0.164699000
81582,0.164500000
81583,0.164705000
81584,0.164500000
81585,0.164547000
81586,0.164434000
81587,0.164603000
81588,0.164453000
81589,0.164735000
81590,0.164440000
81591,0.164506000
81592,0.164546000
81593,0.164590000
81594,0.164487000
81595,0.164606000
81596,0.164596000
81597,0.164571000
81598,0.164512000
81599,0.164418000
81600,0.164459000
81601,0.164484000
81602,0.164419000
81603,0.164568000
81604,0.164471000
81605,0.164430000
81606,0.164509000
81607,0.164674000
81608,0.164728000
81609,0.164486000
81610,0.164535000
81611,0.164506000
81612,0.164451000
81613,0.164603000
81614,0.164532000
81615,0.164587000
81616,0.164384000
81617,0.164645000
81618,0.164477000
81619,0.164461000
81620,0.164493000
81621,0.164515000
81622,0.164758000
81623,0.164491000
81624,0.164432000
81625,0.164501000
81626,0.164670000
81627,0.164431000
81628,0.164471000
81629,0.164510000
81630,0.164517000
81631,0.164735000
81632,0.164721000
81633,0.164501000
81634,0.164578000
81635,0.164539000
81636,0.164746000
81637,0.164649000
81638,0.164559000
81639,0.164711000
81640,0.164708000
81641,0.164482000
81642,0.164630000
81643,0.164644000
81644,0.164585000
81645,0.164688000
81646,0.164517000
81647,0.164527000
81648,0.164497000
81649,0.164703000
81650,0.164507000
81651,0.164790000
81652,0.164537000
81653,0.164669000
81654,0.164622000
81655,0.164554000
81656,0.164638000
81657,0.164621000
81658,0.164530000
81659,0.164508000
81660,0.164456000
81661,0.164736000
81662,0.164716000
81663,0.164584000
81664,0.164683000
81665,0.164431000
81666,0.164497000
81667,0.164659000
81668,0.164454000
81669,0.164613000
81670,0.164499000
81671,0.164696000
81672,0.164559000
81673,0.164681000
81674,0.164701000
81675,0.164499000
81676,0.164557000
81677,0.164641000
81678,0.164598000
81679,0.164621000
81680,0.164642000
81681,0.164614000
81682,0.164461000
81683,0.164621000
81684,0.164714000
81685,0.164603000
81686,0.164678000
81687,0.164538000
81688,0.164712000
81689,0.164539000
81690,0.164491000
81691,0.164522000
81692,0.164733000
81693,0.164591000
81694,0.164545000
81695,0.164623000
81696,0.164486000
81697,0.164468000
81698,0.164659000
81699,0.164413000
81700,0.164483000
81701,0.164492000
81702,0.164497000
81703,0.164532000
81704,0.164417000
81705,0.164396000
81706,0.164636000
81707,0.164735000
81708,0.164478000
81709,0.164541000
81710,0.164555000
81711,0.164594000
81712,0.164493000
81713,0.164446000
81714,0.164784000
81715,0.164481000
81716,0.164437000
81717,0.164627000
81718,0.164457000
81719,0.164519000
81720,0.164398000
81721,0.164531000
81722,0.164722000
81723,0.164626000
81724,0.164547000
81725,0.164484000
81726,0.164694000
81727,0.164596000
81728,0.164648000
81729,0.164476000
81730,0.164652000
81731,0.164612000
81732,0.164641000
81733,0.164558000
81734,0.164709000
81735,0.164617000
81736,0.164684000
81737,0.164666000
81738,0.164689000
81739,0.164663000
81740,0.164622000
81741,0.164606000
81742,0.164428000
81743,0.164694000
81744,0.164444000
81745,0.164436000
81746,0.164506000
81747,0.164692000
81748,0.164589000
81749,0.164527000
81750,0.164416000
81751,0.164472000
81752,0.164572000
81753,0.164557000
81754,0.164590000
81755,0.164430000
81756,0.164409000
81757,0.164515000
81758,0.164748000
81759,0.164713000
81760,0.164507000
81761,0.164517000
81762,0.164426000
81763,0.164487000
81764,0.164458000
81765,0.164433000
81766,0.164555000
81767,0.164537000
81768,0.164522000
81769,0.164459000
81770,0.164501000
81771,0.164578000
81772,0.164670000
81773,0.164418000
81774,0.164641000
81775,0.164503000
81776,0.164409000
81777,0.164523000
81778,0.164663000
81779,0.164438000
81780,0.164415000
81781,0.164524000
81782,0.164433000
81783,0.164844000
81784,0.164705000
81785,0.164701000
81786,0.164512000
81787,0.164733000
81788,0.164473000
81789,0.164500000
81790,0.164482000
81791,0.164681000
81792,0.164587000
81793,0.164528000
81794,0.164795000
81795,0.164436000
81796,0.164693000
81797,0.164623000
81798,0.164536000
81799,0.164490000
81800,0.164483000
81801,0.164579000
81802,0.164451000
81803,0.164735000
81804,0.164604000
81805,0.164387000
81806,0.164563000
81807,0.164521000
81808,0.164566000
81809,0.164539000
81810,0.164619000
81811,0.164495000
81812,0.164653000
81813,0.164452000
81814,0.164582000
81815,0.164651000
81816,0.164699000
81817,0.164510000
81818,0.164566000
81819,0.164464000
81820,0.164492000
81821,0.164595000
81822,0.164419000
81823,0.164694000
81824,0.164523000
81825,0.164640000
81826,0.164406000
81827,0.164422000
81828,0.164486000
81829,0.164480000
81830,0.164478000
81831,0.164547000
81832,0.164725000
81833,0.164736000
81834,0.164597000
81835,0.164614000
81836,0.164578000
81837,0.164491000
81838,0.164484000
81839,0.164611000
81840,0.164626000
81841,0.164631000
81842,0.164491000
81843,0.164585000
81844,0.164429000
81845,0.164512000
81846,0.164497000
81847,0.164471000
81848,0.164479000
81849,0.164529000
81850,0.164598000
81851,0.164678000
81852,0.164680000
81853,0.164529000
81854,0.164735000
81855,0.164471000
81856,0.164444000
81857,0.164538000
81858,0.164504000
81859,0.164710000
81860,0.164645000
81861,0.164724000
81862,0.164698000
81863,0.164559000
81864,0.164413000
81865,0.164453000
81866,0.164495000
81867,0.164508000
81868,0.164536000
81869,0.164452000
81870,0.164389000
81871,0.164686000
81872,0.164564000
81873,0.164617000
81874,0.164463000
81875,0.164611000
81876,0.164641000
81877,0.164632000
81878,0.164474000
81879,0.164533000
81880,0.164404000
81881,0.164446000
81882,0.164501000
81883,0.164645000
81884,0.164458000
81885,0.164671000
81886,0.164493000
81887,0.164489000
81888,0.164623000
81889,0.164736000
81890,0.164511000
81891,0.164664000
81892,0.164761000
81893,0.164551000
81894,0.164673000
81895,0.164575000
81896,0.164626000
81897,0.164736000
81898,0.164657000
81899,0.164516000
81900,0.164531000
81901,0.164505000
81902,0.164669000
81903,0.164662000
81904,0.164420000
81905,0.164440000
81906,0.164571000
81907,0.164544000
81908,0.164459000
81909,0.164618000
81910,0.164449000
81911,0.164511000
81912,0.164826000
81913,0.164479000
81914,0.164578000
81915,0.164592000
81916,0.164452000
81917,0.164590000
81918,0.164582000
81919,0.164748000
81920,0.164766000
81921,0.164660000
81922,0.164618000
81923,0.164630000
81924,0.164596000
81925,0.164721000
81926,0.164712000
81927,0.164644000
81928,0.164614000
81929,0.164666000
81930,0.164440000
81931,0.164659000
81932,0.164580000
81933,0.164653000
81934,0.164589000
81935,0.164498000
81936,0.164692000
81937,0.164515000
81938,0.164727000
81939,0.164568000
81940,0.164512000
81941,0.164487000
81942,0.164646000
81943,0.164618000
81944,0.164494000
81945,0.164430000
81946,0.164512000
81947,0.164583000
81948,0.164670000
81949,0.164515000
81950,0.164450000
81951,0.164724000
81952,0.164504000
81953,0.164481000
81954,0.164448000
81955,0.164729000
81956,0.164493000
81957,0.164690000
81958,0.164475000
81959,0.164438000
81960,0.164657000
81961,0.164622000
81962,0.164540000
81963,0.164760000
81964,0.164464000
81965,0.164438000
81966,0.164542000
81967,0.164609000
81968,0.164640000
81969,0.164623000
81970,0.164449000
81971,0.164756000
81972,0.164506000
81973,0.164703000
81974,0.164517000
81975,0.164485000
81976,0.164406000
81977,0.164659000
81978,0.164605000
81979,0.164638000
81980,0.164667000
81981,0.164435000
81982,0.164516000
81983,0.164502000
81984,0.164415000
81985,0.164477000
81986,0.164614000
81987,0.164762000
81988,0.164579000
81989,0.164467000
